TransactionID,CustomerID,Date,Amount,Category,Location,Source,IsFraud,Hour
TX02813,CUST237,2024-01-17,30.42,Restaurant,London,POS,0,1
TX02814,CUST137,2024-04-21,5.97,Electronics,New York,POS,0,2
TX02815,CUST210,2024-03-31,79.03,Electronics,Lyon,Online,0,15
TX02816,CUST467,2024-03-28,14.37,Entertainment,Lyon,Online,0,19
TX02817,CUST319,2024-06-11,7.24,Health,Paris,POS,0,8
TX02818,CUST436,2024-06-22,58.02,Restaurant,New York,POS,0,5
TX02819,CUST322,2024-06-18,79.35,Groceries,Lyon,Online,0,14
TX02820,CUST235,2024-06-15,89.05,Travel,Marseille,ATM,0,4
TX02821,CUST355,2024-03-30,39.01,Electronics,Lyon,POS,0,8
TX02822,CUST459,2024-02-18,16.49,Electronics,Marseille,POS,0,23
TX02823,CUST428,2024-02-07,71.82,Travel,London,ATM,0,5
TX02824,CUST148,2024-05-30,65.15,Groceries,Marseille,ATM,0,2
TX02825,CUST391,2024-05-29,19.14,Electronics,Marseille,Online,0,22
TX02826,CUST481,2024-05-11,121.86,Travel,Paris,Online,0,12
TX02827,CUST423,2024-06-25,10.51,Electronics,Lyon,POS,0,21
TX02828,CUST177,2024-02-28,207.82,Health,London,ATM,0,14
TX02829,CUST204,2024-03-08,103.39,Health,Lyon,POS,0,10
TX02830,CUST268,2024-05-09,63.22,Electronics,Berlin,POS,0,15
TX02831,CUST316,2024-02-18,144.64,Electronics,Berlin,POS,0,14
TX02832,CUST477,2024-05-05,69.06,Health,Marseille,Online,0,23
TX02833,CUST218,2024-06-07,15.56,Electronics,Tokyo,ATM,0,5
TX02834,CUST289,2024-04-20,34.18,Groceries,Marseille,POS,0,13
TX02835,CUST354,2024-06-16,8.71,Groceries,Lyon,ATM,0,10
TX02836,CUST469,2024-02-17,29.69,Entertainment,London,POS,0,19
TX02837,CUST365,2024-02-20,72.66,Groceries,Tokyo,ATM,0,9
TX02838,CUST248,2024-02-12,29.42,Restaurant,London,Online,0,15
TX02839,CUST263,2024-04-07,25.05,Restaurant,Paris,POS,0,11
TX02840,CUST239,2024-06-25,50.24,Restaurant,Marseille,ATM,0,6
TX02841,CUST446,2024-05-03,107.87,Electronics,Marseille,POS,0,6
TX02842,CUST357,2024-03-20,7.44,Electronics,Berlin,POS,0,23
TX02843,CUST473,2024-04-20,29.34,Travel,Paris,Online,0,17
TX02844,CUST368,2024-05-22,76.55411446523227,Restaurant,Berlin,POS,1,14
TX02845,CUST280,2024-01-27,64.43,Restaurant,Lyon,POS,0,5
TX02846,CUST259,2024-06-06,10.59,Groceries,Marseille,Online,0,18
TX02847,CUST450,2024-06-12,59.65,Health,Lyon,POS,0,7
TX02848,CUST499,2024-04-22,21.86,Health,London,POS,0,19
TX02849,CUST387,2024-03-26,16.09,Entertainment,Tokyo,Online,0,14
TX02850,CUST387,2024-04-23,142.72,Travel,Tokyo,Online,0,3
TX02851,CUST479,2024-05-03,5.93,Health,Tokyo,POS,0,17
TX02852,CUST325,2024-02-18,33.79,Entertainment,Berlin,Online,0,12
TX02853,CUST110,2024-03-16,34.25529442272333,Groceries,New York,ATM,1,21
TX02854,CUST109,2024-02-24,38.04,Travel,Paris,POS,0,21
TX02855,CUST370,2024-02-25,39.76,Travel,Tokyo,Online,0,0
TX02856,CUST372,2024-04-04,24.41,Restaurant,Marseille,Online,0,7
TX02857,CUST282,2024-02-13,12.09,Electronics,Paris,POS,0,18
TX02858,CUST252,2024-06-07,28.61,Restaurant,London,POS,0,16
TX02859,CUST414,2024-03-27,60.78,Groceries,London,Online,0,9
TX02860,CUST433,2024-03-24,81.25,Restaurant,Berlin,POS,0,0
TX02861,CUST223,2024-05-30,42.83,Travel,London,POS,0,0
TX02862,CUST213,2024-06-04,49.56,Restaurant,London,Online,0,20
TX02863,CUST377,2024-01-16,16.2,Entertainment,New York,Online,0,4
TX02864,CUST312,2024-06-13,21.94,Restaurant,Lyon,ATM,0,0
TX02865,CUST271,2024-05-28,13.83,Health,Lyon,Online,0,20
TX02866,CUST387,2024-05-24,19.34,Groceries,Tokyo,POS,0,22
TX02867,CUST273,2024-02-06,17.74,Groceries,New York,Online,0,20
TX02868,CUST212,2024-03-17,41.64,Travel,Berlin,Online,0,19
TX02869,CUST475,2024-05-26,46.36,Restaurant,Lyon,Online,0,12
TX02870,CUST221,2024-06-06,149.97,Travel,Berlin,Online,0,8
TX02871,CUST131,2024-02-14,15.88,Travel,Berlin,Online,0,15
TX02872,CUST321,2024-05-25,56.32,Entertainment,London,Online,0,7
TX02873,CUST218,2024-03-02,89.98,Electronics,Lyon,Online,0,13
TX02874,CUST138,2024-06-12,46.08,Travel,Paris,Online,0,16
TX02875,CUST367,2024-04-09,19.72,Electronics,Tokyo,POS,0,3
TX02876,CUST332,2024-02-21,20.23,Electronics,Lyon,POS,0,6
TX02877,CUST117,2024-01-19,7.0,Groceries,Paris,POS,0,16
TX02878,CUST248,2024-04-18,23.22,Health,Marseille,POS,0,23
TX02879,CUST496,2024-02-13,73.25,Health,Paris,ATM,0,15
TX02880,CUST248,2024-01-07,7.43,Restaurant,Paris,Online,0,13
TX02881,CUST225,2024-06-20,17.38,Entertainment,London,Online,0,15
TX02882,CUST491,2024-04-26,66.25,Entertainment,London,Online,0,1
TX02883,CUST401,2024-03-08,81.31,Health,Tokyo,POS,0,23
TX02884,CUST459,2024-02-03,35.38,Restaurant,London,POS,0,14
TX02885,CUST337,2024-03-09,64.88,Health,Paris,POS,0,10
TX02886,CUST234,2024-02-24,29.55,Restaurant,New York,Online,0,12
TX02887,CUST250,2024-01-10,13.71,Restaurant,London,POS,0,3
TX02888,CUST335,2024-02-11,30.39,Restaurant,London,Online,0,23
TX02889,CUST323,2024-02-10,272.07366030002095,Restaurant,Paris,POS,1,0
TX02890,CUST302,2024-05-01,152.88,Groceries,Marseille,POS,0,14
TX02891,CUST355,2024-05-17,8.56,Groceries,Marseille,Online,0,11
TX02892,CUST185,2024-01-10,40.4,Health,Lyon,Online,0,20
TX02893,CUST249,2024-04-11,24.94,Restaurant,Tokyo,POS,0,8
TX02894,CUST334,2024-05-07,40.5,Travel,Marseille,POS,0,6
TX02895,CUST444,2024-06-27,6.21,Restaurant,London,Online,0,2
TX02896,CUST121,2024-05-28,23.77,Travel,New York,POS,0,15
TX02897,CUST447,2024-05-15,90.7,Groceries,Lyon,ATM,0,3
TX02898,CUST384,2024-04-01,45.37,Restaurant,Tokyo,Online,0,22
TX02899,CUST368,2024-04-22,34.94,Electronics,New York,Online,0,13
TX02900,CUST357,2024-03-18,21.81,Health,New York,POS,0,21
TX02901,CUST128,2024-03-25,22.69,Restaurant,London,POS,0,12
TX02902,CUST312,2024-01-30,29.15,Entertainment,Paris,Online,0,19
TX02903,CUST382,2024-02-18,95.26,Travel,Paris,Online,0,18
TX02904,CUST149,2024-01-09,175.89,Restaurant,Paris,Online,0,1
TX02905,CUST194,2024-05-24,33.87,Electronics,Marseille,POS,0,9
TX02906,CUST187,2024-03-09,29.99,Travel,Paris,Online,0,18
TX02907,CUST143,2024-02-27,98.72,Electronics,Tokyo,POS,0,14
TX02908,CUST377,2024-03-02,32.84,Health,London,ATM,0,6
TX02909,CUST270,2024-02-21,45.15,Health,Marseille,ATM,0,14
TX02910,CUST288,2024-02-09,18.13,Health,Tokyo,POS,0,16
TX02911,CUST452,2024-06-14,73.03,Groceries,Paris,POS,0,23
TX02912,CUST283,2024-06-19,42.96,Electronics,Tokyo,POS,0,15
TX02913,CUST102,2024-03-03,87.78,Restaurant,New York,POS,0,16
TX02914,CUST290,2024-05-26,80.87,Entertainment,London,POS,0,15
TX02915,CUST217,2024-02-19,17.1,Entertainment,London,Online,0,17
TX02916,CUST118,2024-06-09,67.87,Health,Tokyo,Online,0,16
TX02917,CUST122,2024-05-20,85.49,Entertainment,Lyon,ATM,0,3
TX02918,CUST129,2024-03-18,26.24,Travel,London,ATM,0,1
TX02919,CUST394,2024-04-06,14.47,Electronics,New York,POS,0,16
TX02920,CUST207,2024-02-12,5.13,Electronics,London,ATM,0,16
TX02921,CUST466,2024-06-25,34.97,Electronics,Lyon,POS,0,1
TX02922,CUST380,2024-02-05,26.73,Travel,London,POS,0,21
TX02923,CUST227,2024-05-01,45.47,Restaurant,Berlin,Online,0,1
TX02924,CUST328,2024-04-17,15.42,Groceries,London,POS,0,14
TX02925,CUST210,2024-01-10,103.19,Travel,Lyon,POS,0,15
TX02926,CUST235,2024-04-04,19.9,Electronics,Berlin,ATM,0,10
TX02927,CUST461,2024-01-06,17.84,Electronics,Berlin,POS,0,1
TX02928,CUST285,2024-02-26,37.77,Electronics,London,POS,0,7
TX02929,CUST243,2024-05-08,39.54,Restaurant,Tokyo,POS,0,20
TX02930,CUST171,2024-03-11,17.11,Entertainment,Marseille,Online,0,23
TX02931,CUST228,2024-01-21,20.86,Groceries,Berlin,Online,0,11
TX02932,CUST463,2024-04-01,14.3,Travel,Tokyo,POS,0,13
TX02933,CUST360,2024-05-06,68.37,Electronics,London,Online,0,13
TX02934,CUST102,2024-03-20,78.5,Health,Paris,POS,0,23
TX02935,CUST487,2024-02-25,36.03,Groceries,Paris,Online,0,11
TX02936,CUST203,2024-04-25,67.6,Health,Marseille,Online,0,1
TX02937,CUST323,2024-05-27,71.58,Groceries,Berlin,Online,0,13
TX02938,CUST419,2024-01-25,12.44,Electronics,London,Online,0,22
TX02939,CUST461,2024-06-04,174.33,Groceries,New York,Online,0,11
TX02940,CUST453,2024-01-05,91.03,Groceries,Berlin,ATM,0,23
TX02941,CUST109,2024-04-29,16.44,Electronics,London,Online,0,8
TX02942,CUST483,2024-01-21,15.3,Restaurant,Paris,ATM,0,7
TX02943,CUST401,2024-01-18,11.71,Health,Lyon,ATM,0,19
TX02944,CUST330,2024-06-23,12.45,Restaurant,Marseille,ATM,0,15
TX02945,CUST318,2024-02-26,73.95,Health,Lyon,POS,0,9
TX02946,CUST165,2024-04-02,36.71,Entertainment,New York,POS,0,6
TX02947,CUST211,2024-01-19,81.38,Health,London,Online,0,14
TX02948,CUST112,2024-05-07,73.57,Health,New York,Online,0,8
TX02949,CUST492,2024-04-06,51.39,Groceries,Lyon,POS,0,3
TX02950,CUST185,2024-05-10,62.98,Entertainment,London,Online,0,22
TX02951,CUST333,2024-06-18,5.93,Electronics,Berlin,ATM,0,5
TX02952,CUST189,2024-01-21,23.68,Electronics,Tokyo,POS,0,11
TX02953,CUST413,2024-02-09,55.78,Travel,Tokyo,POS,0,14
TX02954,CUST153,2024-03-07,5.47,Entertainment,Berlin,Online,0,18
TX02955,CUST111,2024-06-01,6.68,Groceries,New York,POS,0,21
TX02956,CUST308,2024-05-06,100.49,Travel,Tokyo,POS,0,23
TX02957,CUST113,2024-02-24,62.6,Travel,Tokyo,POS,0,1
TX02958,CUST220,2024-06-28,20.42,Electronics,Paris,POS,0,18
TX02959,CUST476,2024-06-20,63.23,Health,Tokyo,Online,0,23
TX02960,CUST119,2024-04-18,83.62,Groceries,Paris,Online,0,19
TX02961,CUST174,2024-04-07,23.32,Entertainment,Marseille,Online,0,19
TX02962,CUST499,2024-04-21,6.84,Travel,Paris,Online,0,1
TX02963,CUST342,2024-04-24,139.99,Groceries,Paris,Online,0,14
TX02964,CUST322,2024-04-26,26.17,Electronics,Lyon,Online,0,11
TX02965,CUST169,2024-03-27,10.63,Travel,Paris,POS,0,0
TX02966,CUST411,2024-03-21,38.85,Travel,Paris,POS,0,22
TX02967,CUST310,2024-03-06,78.15,Restaurant,Lyon,Online,0,13
TX02968,CUST200,2024-01-19,17.53,Electronics,Paris,POS,0,3
TX02969,CUST285,2024-05-14,20.7,Restaurant,Tokyo,POS,0,21
TX02970,CUST231,2024-04-27,18.9,Electronics,Berlin,POS,0,23
TX02971,CUST210,2024-02-11,244.41,Electronics,Paris,POS,0,10
TX02972,CUST480,2024-02-11,16.0,Restaurant,Marseille,Online,0,6
TX02973,CUST231,2024-02-28,47.84,Groceries,Paris,Online,0,12
TX02974,CUST119,2024-01-20,134.69,Groceries,Paris,Online,0,13
TX02975,CUST493,2024-03-13,12.94,Groceries,Marseille,Online,0,6
TX02976,CUST123,2024-01-17,181.77,Health,Berlin,POS,0,21
TX02977,CUST326,2024-01-27,152.33,Travel,Lyon,POS,0,10
TX02978,CUST253,2024-06-23,112.96,Groceries,Tokyo,Online,0,19
TX02979,CUST392,2024-01-02,17.08,Health,Berlin,POS,0,19
TX02980,CUST329,2024-03-03,55.26,Travel,Paris,POS,0,10
TX02981,CUST409,2024-03-02,76.54,Groceries,Tokyo,Online,0,20
TX02982,CUST458,2024-04-09,218.53,Electronics,New York,ATM,0,8
TX02983,CUST301,2024-01-19,14.95,Entertainment,Tokyo,Online,0,3
TX02984,CUST137,2024-01-17,77.63,Groceries,Lyon,ATM,0,1
TX02985,CUST359,2024-03-09,25.69,Entertainment,Lyon,Online,0,1
TX02986,CUST287,2024-06-15,14.66,Groceries,Berlin,Online,0,8
TX02987,CUST156,2024-04-26,32.36,Electronics,Paris,POS,0,18
TX02988,CUST119,2024-03-21,83.95,Entertainment,Marseille,ATM,0,14
TX02989,CUST372,2024-02-08,36.26,Health,Lyon,Online,0,20
TX02990,CUST218,2024-02-05,43.56,Electronics,Marseille,POS,0,20
TX02991,CUST170,2024-06-16,271.54,Entertainment,Berlin,POS,0,17
TX02992,CUST103,2024-06-21,30.47,Entertainment,Berlin,Online,0,15
TX02993,CUST320,2024-05-11,52.78,Restaurant,New York,POS,0,1
TX02994,CUST113,2024-06-01,27.73,Restaurant,Marseille,POS,0,11
TX02995,CUST102,2024-06-06,29.94,Electronics,Berlin,Online,0,0
TX02996,CUST315,2024-01-29,64.48,Electronics,Berlin,POS,0,1
TX02997,CUST328,2024-02-20,143.94,Electronics,Berlin,ATM,0,13
TX02998,CUST435,2024-05-31,44.08,Travel,London,POS,0,6
TX02999,CUST285,2024-01-14,78.14,Health,Berlin,ATM,0,16
TX03000,CUST154,2024-03-09,9.67,Groceries,Berlin,Online,0,14
TX03001,CUST487,2024-05-25,16.86,Restaurant,Marseille,Online,0,16
TX03002,CUST475,2024-06-18,39.87,Entertainment,Lyon,POS,0,8
TX03003,CUST353,2024-02-26,6.01,Restaurant,Marseille,POS,0,12
TX03004,CUST123,2024-01-12,19.57,Groceries,Marseille,Online,0,1
TX03005,CUST261,2024-01-17,41.43,Electronics,London,Online,0,14
TX03006,CUST257,2024-01-30,5.75,Restaurant,London,POS,0,19
TX03007,CUST181,2024-03-28,20.36,Health,Paris,Online,0,10
TX03008,CUST258,2024-04-08,41.08,Health,Lyon,Online,0,18
TX03009,CUST287,2024-01-23,47.57,Travel,Berlin,POS,0,13
TX03010,CUST159,2024-05-08,135.02,Restaurant,Paris,ATM,0,3
TX03011,CUST404,2024-03-19,56.83,Electronics,Berlin,POS,0,10
TX03012,CUST418,2024-02-01,31.78,Entertainment,Berlin,POS,0,15
TX03013,CUST465,2024-01-09,138.21,Travel,London,Online,0,22
TX03014,CUST310,2024-01-15,81.83,Electronics,Berlin,POS,0,1
TX03015,CUST251,2024-06-04,16.16,Travel,Berlin,Online,0,1
TX03016,CUST208,2024-05-31,67.5543655200176,Restaurant,Marseille,ATM,1,8
TX03017,CUST175,2024-06-11,61.32,Groceries,London,POS,0,21
TX03018,CUST129,2024-01-27,46.04,Restaurant,New York,POS,0,22
TX03019,CUST413,2024-04-18,82.95,Electronics,Marseille,POS,0,20
TX03020,CUST216,2024-03-16,72.12,Entertainment,Paris,Online,0,20
TX03021,CUST455,2024-05-27,54.07,Entertainment,Marseille,ATM,0,3
TX03022,CUST291,2024-03-05,219.82,Electronics,New York,Online,0,7
TX03023,CUST118,2024-06-25,242.5994825044429,Travel,London,Online,1,22
TX03024,CUST272,2024-04-18,11.0,Health,Lyon,Online,0,17
TX03025,CUST327,2024-05-08,93.09,Electronics,Berlin,POS,0,14
TX03026,CUST449,2024-01-10,19.51,Restaurant,Tokyo,POS,0,1
TX03027,CUST282,2024-02-16,80.1,Entertainment,Lyon,Online,0,21
TX03028,CUST212,2024-05-02,162.45,Groceries,Lyon,Online,0,10
TX03029,CUST282,2024-02-28,64.67,Entertainment,Berlin,ATM,0,16
TX03030,CUST245,2024-04-05,50.32,Health,London,Online,0,6
TX03031,CUST418,2024-04-12,35.85,Entertainment,Lyon,POS,0,7
TX03032,CUST215,2024-05-03,27.66,Health,New York,POS,0,9
TX03033,CUST212,2024-03-26,26.77,Electronics,Berlin,POS,0,23
TX03034,CUST350,2024-05-25,55.58,Entertainment,London,POS,0,2
TX03035,CUST350,2024-04-21,74.57,Travel,Lyon,POS,0,12
TX03036,CUST402,2024-06-22,61.74,Restaurant,Berlin,ATM,0,22
TX03037,CUST412,2024-06-08,16.06,Travel,Tokyo,Online,0,16
TX03038,CUST217,2024-01-27,39.06,Restaurant,Paris,Online,0,12
TX03039,CUST400,2024-01-18,83.42,Entertainment,London,Online,0,18
TX03040,CUST260,2024-06-15,37.28,Entertainment,London,ATM,0,21
TX03041,CUST297,2024-06-25,43.46,Restaurant,Marseille,POS,0,8
TX03042,CUST359,2024-03-22,78.73,Groceries,Berlin,Online,0,20
TX03043,CUST247,2024-06-20,59.13,Entertainment,Lyon,POS,0,15
TX03044,CUST339,2024-03-12,31.33,Groceries,Paris,POS,0,4
TX03045,CUST146,2024-02-23,117.89,Groceries,Berlin,ATM,0,8
TX03046,CUST498,2024-06-10,13.87,Restaurant,Tokyo,Online,0,8
TX03047,CUST297,2024-03-11,275.37,Groceries,New York,POS,0,5
TX03048,CUST146,2024-06-12,11.33,Groceries,London,POS,0,20
TX03049,CUST177,2024-05-25,5.75,Electronics,New York,Online,0,9
TX03050,CUST223,2024-02-07,115.37,Travel,New York,POS,0,17
TX03051,CUST174,2024-05-16,19.05,Groceries,New York,Online,0,10
TX03052,CUST458,2024-06-27,70.41,Travel,Marseille,POS,0,23
TX03053,CUST236,2024-02-04,88.3,Groceries,Berlin,POS,0,23
TX03054,CUST189,2024-03-22,102.94,Travel,New York,POS,0,14
TX03055,CUST499,2024-05-12,243.94,Entertainment,Lyon,Online,0,6
TX03056,CUST424,2024-05-21,22.41,Entertainment,Lyon,ATM,0,13
TX03057,CUST160,2024-06-06,66.94,Travel,Paris,Online,0,7
TX03058,CUST237,2024-01-04,11.13,Groceries,Paris,POS,0,18
TX03059,CUST149,2024-06-15,31.11,Electronics,Tokyo,POS,0,14
TX03060,CUST358,2024-06-01,99.18,Travel,New York,ATM,0,18
TX03061,CUST206,2024-06-04,27.92,Health,Unknown/Tax Haven,POS,1,17
TX03062,CUST212,2024-05-29,49.71,Electronics,Marseille,Online,0,16
TX03063,CUST449,2024-06-07,40.04,Health,Berlin,POS,0,2
TX03064,CUST353,2024-01-23,56.92,Travel,New York,Online,0,2
TX03065,CUST217,2024-02-17,185.4,Groceries,New York,Online,0,6
TX03066,CUST297,2024-05-27,7.87,Health,Berlin,ATM,0,9
TX03067,CUST436,2024-05-04,47.66,Travel,New York,POS,0,16
TX03068,CUST464,2024-06-14,104.4,Electronics,London,Online,0,14
TX03069,CUST150,2024-02-24,37.83,Groceries,London,POS,0,7
TX03070,CUST344,2024-03-08,9.09,Health,Marseille,Online,0,16
TX03071,CUST134,2024-03-28,46.11,Travel,Marseille,Online,0,2
TX03072,CUST401,2024-01-01,25.18,Groceries,Lyon,Online,0,3
TX03073,CUST168,2024-05-14,13.42,Groceries,Marseille,POS,0,7
TX03074,CUST448,2024-04-04,99.54,Entertainment,Unknown/Tax Haven,POS,1,12
TX03075,CUST419,2024-05-19,41.87,Groceries,Lyon,POS,0,0
TX03076,CUST148,2024-04-15,140.36,Travel,Berlin,Online,0,17
TX03077,CUST173,2024-05-12,87.0,Electronics,New York,POS,0,10
TX03078,CUST291,2024-04-17,64.04,Restaurant,Marseille,POS,0,20
TX03079,CUST360,2024-06-26,5.25,Entertainment,Tokyo,POS,0,5
TX03080,CUST455,2024-02-11,32.92,Travel,Marseille,POS,0,15
TX03081,CUST169,2024-04-11,16.0,Travel,Marseille,POS,0,20
TX03082,CUST189,2024-05-03,125.84,Travel,Lyon,POS,0,18
TX03083,CUST359,2024-05-19,14.59,Health,Berlin,ATM,0,22
TX03084,CUST225,2024-04-12,21.85,Health,Berlin,POS,0,16
TX03085,CUST330,2024-05-25,41.37,Electronics,Lyon,POS,0,17
TX03086,CUST394,2024-03-14,20.28,Travel,Paris,POS,0,10
TX03087,CUST228,2024-04-17,16.78,Health,Lyon,Online,0,13
TX03088,CUST379,2024-05-01,50.7,Health,Lyon,POS,0,11
TX03089,CUST412,2024-01-17,9.66,Health,London,POS,0,19
TX03090,CUST199,2024-03-11,8.0,Electronics,Marseille,Online,0,23
TX03091,CUST425,2024-03-02,28.28,Electronics,Lyon,Online,0,6
TX03092,CUST396,2024-02-10,68.77,Travel,Marseille,ATM,0,16
TX03093,CUST281,2024-04-28,45.46,Entertainment,Marseille,POS,0,4
TX03094,CUST273,2024-06-10,32.48,Travel,London,Online,0,21
TX03095,CUST415,2024-02-14,46.71,Health,Marseille,Online,0,13
TX03096,CUST463,2024-02-27,27.74,Restaurant,Tokyo,POS,0,23
TX03097,CUST287,2024-06-27,142.56,Health,Lyon,Online,0,12
TX03098,CUST156,2024-05-05,7.82,Groceries,Marseille,Online,0,23
TX03099,CUST130,2024-06-10,60.95,Restaurant,Paris,POS,0,11
TX03100,CUST183,2024-02-13,115.95,Restaurant,Paris,POS,0,13
TX03101,CUST251,2024-01-15,86.45,Travel,London,Online,0,8
TX03102,CUST135,2024-03-18,15.17,Health,Tokyo,Online,0,3
TX03103,CUST312,2024-03-10,22.54,Health,Berlin,POS,0,21
TX03104,CUST463,2024-06-26,68.12,Entertainment,Berlin,Online,0,18
TX03105,CUST205,2024-04-10,9.4,Groceries,Lyon,Online,0,0
TX03106,CUST441,2024-06-08,88.53,Travel,London,Online,0,12
TX03107,CUST319,2024-01-03,68.45,Electronics,Paris,Online,0,5
TX03108,CUST490,2024-03-26,70.39,Travel,Tokyo,Online,0,0
TX03109,CUST262,2024-03-14,10.28,Restaurant,Lyon,ATM,0,21
TX03110,CUST319,2024-02-20,68.25,Travel,Marseille,Online,0,16
TX03111,CUST369,2024-03-07,61.94,Entertainment,Lyon,Online,0,2
TX03112,CUST219,2024-03-16,93.87,Travel,New York,Online,0,16
TX03113,CUST493,2024-04-02,7.12,Entertainment,Lyon,POS,0,1
TX03114,CUST435,2024-06-24,6.17,Restaurant,Marseille,POS,0,21
TX03115,CUST499,2024-05-24,28.34,Entertainment,New York,POS,0,6
TX03116,CUST281,2024-01-07,13.05,Health,Berlin,POS,0,0
TX03117,CUST205,2024-01-13,45.87,Electronics,Tokyo,Online,0,20
TX03118,CUST316,2024-04-29,129.66,Restaurant,London,POS,0,21
TX03119,CUST304,2024-03-06,29.84,Entertainment,Tokyo,Online,0,14
TX03120,CUST169,2024-01-04,98.2,Groceries,Lyon,Online,0,3
TX03121,CUST143,2024-05-17,5.01,Restaurant,Berlin,Online,0,5
TX03122,CUST428,2024-03-28,14.23,Groceries,London,Online,0,20
TX03123,CUST400,2024-01-17,6.54,Electronics,Lyon,POS,0,12
TX03124,CUST327,2024-02-21,24.89,Entertainment,Paris,POS,0,22
TX03125,CUST283,2024-05-13,124.4,Restaurant,Paris,POS,0,12
TX03126,CUST206,2024-03-09,10.1,Restaurant,Marseille,Online,0,19
TX03127,CUST183,2024-05-16,51.62,Electronics,Berlin,POS,0,0
TX03128,CUST437,2024-01-21,35.03,Health,Berlin,Online,0,1
TX03129,CUST349,2024-01-24,144.41,Groceries,Tokyo,POS,0,5
TX03130,CUST462,2024-01-04,11.54,Restaurant,Paris,Online,0,10
TX03131,CUST120,2024-05-31,16.91,Travel,New York,Online,0,17
TX03132,CUST295,2024-01-03,6.5,Groceries,New York,POS,0,12
TX03133,CUST277,2024-03-08,33.45,Entertainment,Berlin,POS,0,20
TX03134,CUST106,2024-04-10,21.27,Electronics,Berlin,POS,0,11
TX03135,CUST169,2024-06-16,106.97,Groceries,Lyon,Online,0,19
TX03136,CUST226,2024-06-24,51.44,Travel,Berlin,Online,0,6
TX03137,CUST498,2024-02-23,52.61,Travel,London,Online,0,19
TX03138,CUST259,2024-02-04,42.95,Electronics,New York,POS,0,6
TX03139,CUST347,2024-02-25,9.82,Electronics,Lyon,POS,0,23
TX03140,CUST302,2024-04-17,34.44,Groceries,London,Online,0,6
TX03141,CUST247,2024-02-09,385.57,Entertainment,Berlin,Online,0,1
TX03142,CUST242,2024-03-08,95.16,Health,Berlin,POS,0,10
TX03143,CUST298,2024-02-15,116.96,Travel,Paris,Online,0,0
TX03144,CUST253,2024-03-18,91.64,Electronics,Lyon,Online,0,20
TX03145,CUST475,2024-05-20,10.44,Health,London,POS,0,12
TX03146,CUST483,2024-06-03,17.9,Health,Marseille,Online,0,11
TX03147,CUST241,2024-01-06,5.16,Health,Berlin,POS,0,12
TX03148,CUST412,2024-01-17,23.09,Entertainment,Tokyo,POS,0,6
TX03149,CUST264,2024-06-12,10.75,Electronics,Tokyo,Online,0,11
TX03150,CUST413,2024-04-08,37.01,Travel,Berlin,Online,0,16
TX03151,CUST120,2024-03-21,61.52,Electronics,Marseille,Online,0,7
TX03152,CUST181,2024-01-02,108.77,Groceries,New York,POS,0,2
TX03153,CUST168,2024-03-17,74.16,Travel,Tokyo,ATM,0,6
TX03154,CUST230,2024-06-28,144.51,Electronics,London,Online,0,18
TX03155,CUST186,2024-03-06,7.77,Travel,Berlin,POS,0,19
TX03156,CUST317,2024-02-21,5.61,Groceries,Berlin,POS,0,7
TX03157,CUST404,2024-04-01,59.14,Restaurant,Berlin,POS,0,13
TX03158,CUST470,2024-06-19,22.08,Travel,Marseille,POS,0,13
TX03159,CUST444,2024-01-22,19.62,Restaurant,New York,POS,0,1
TX03160,CUST440,2024-04-20,25.09,Health,Lyon,POS,0,5
TX03161,CUST483,2024-04-16,20.72,Entertainment,Berlin,POS,0,15
TX03162,CUST495,2024-03-07,40.81,Groceries,Lyon,Online,0,8
TX03163,CUST260,2024-05-19,34.0,Travel,London,ATM,0,20
TX03164,CUST277,2024-03-09,40.92,Groceries,London,POS,0,14
TX03165,CUST216,2024-03-24,60.85,Health,London,POS,0,18
TX03166,CUST295,2024-04-12,29.48,Restaurant,Tokyo,ATM,0,14
TX03167,CUST482,2024-02-08,19.47,Entertainment,London,POS,0,21
TX03168,CUST426,2024-01-13,14.09,Groceries,Berlin,POS,0,11
TX03169,CUST185,2024-02-10,26.5,Restaurant,Marseille,Online,0,8
TX03170,CUST388,2024-02-26,72.7,Health,Marseille,ATM,0,15
TX03171,CUST180,2024-01-12,75.67,Health,New York,POS,0,5
TX03172,CUST251,2024-01-13,59.97,Health,Marseille,POS,0,19
TX03173,CUST160,2024-04-29,18.33,Restaurant,Tokyo,ATM,0,14
TX03174,CUST160,2024-04-06,49.35,Travel,Lyon,Online,0,12
TX03175,CUST453,2024-02-26,47.28,Electronics,New York,Online,0,20
TX03176,CUST127,2024-02-09,38.11,Groceries,Marseille,POS,0,22
TX03177,CUST142,2024-04-27,44.92,Electronics,London,Online,0,9
TX03178,CUST268,2024-03-20,38.84,Health,Marseille,POS,0,13
TX03179,CUST185,2024-05-07,46.67,Electronics,Paris,Online,0,2
TX03180,CUST276,2024-06-21,67.85,Restaurant,New York,Online,0,11
TX03181,CUST116,2024-02-04,10.81,Health,Berlin,POS,0,0
TX03182,CUST197,2024-01-03,74.24,Health,Berlin,POS,0,23
TX03183,CUST297,2024-04-29,12.3,Entertainment,Tokyo,Online,0,20
TX03184,CUST197,2024-01-05,8.45,Entertainment,Marseille,Online,0,15
TX03185,CUST164,2024-01-11,191.65,Restaurant,Marseille,POS,0,9
TX03186,CUST429,2024-05-05,162.32,Restaurant,Tokyo,POS,0,8
